"sig_results$pvalues"
"205"	0.9964
"206"	0.86468
"207"	0.00224
"208"	0.62688
"209"	0.65912
"210"	0.104
"211"	4e-05
"212"	0.07332
"213"	0.63016
"214"	0.61424
"215"	0.62252
"216"	0.03604
"217"	0.99484
"218"	0.57772
"219"	0.10704
"220"	0.8788
"221"	0.16044
"222"	0.18756
"223"	0.02432
"224"	0.17352
"225"	0.86012
"226"	4e-05
"227"	0.89896
"228"	0.51448
"229"	0.7988
"230"	0.04096
"231"	0.29548
"232"	0.34836
"233"	0.69468
"234"	0.11856
"235"	0.34736
"236"	0.05696
"237"	0.51136
"238"	0.00976
"239"	0.54112
"240"	0.52284
"241"	0.53748
"242"	0.7542
"243"	0.25644
"244"	0.09784
"245"	0.49044
"246"	0.99704
"247"	0.02816
"248"	0.43988
"249"	0.19708
"250"	0.01096
"251"	4e-05
"252"	0.64316
"253"	0.01216
"254"	0.88876
"255"	0.96776
"256"	0.02632
"257"	0.41768
"258"	0.0822
"259"	0.08728
"260"	0.56728
"261"	0.44156
"262"	0.0102
"263"	0.83212
"264"	0.41708
"265"	0.71908
"266"	0.49024
"267"	0.50836
"268"	0.28396
"269"	0.0124
"270"	0.60744
"271"	0.37424
"272"	0.1456
"273"	0.10976
"274"	0.02568
"275"	0.46548
"276"	0.50744
"277"	0.00428
"278"	0.33864
"279"	0.04824
"280"	0.87564
"281"	0.099
"282"	0.68116
"283"	0.87268
"284"	0.34016
"285"	0.07288
"286"	0.66624
"287"	0.5106
"288"	0.00824
"289"	0.68132
"290"	0.7888
"291"	0.19952
"292"	0.51496
"293"	0.59488
"294"	0.78504
"295"	0.00092
"296"	0.86288
"297"	0.53216
"298"	0.90164
"299"	0.31108
"300"	0.1274
"301"	0.44464
"302"	0.19392
"303"	0.30272
"304"	0.7338
"305"	0.65896
"306"	0.42548
"307"	0.78212
"308"	0.03012
"309"	0.89576
"310"	0.45076
"311"	0.07604
"312"	0.92216
"313"	0.21564
"314"	0.56728
"315"	0.01016
"316"	0.87764
"317"	0.41744
"318"	0.18748
"319"	0.972
"320"	8e-05
"321"	0.12112
"322"	0.41292
"323"	0.1226
"324"	0.22336
"325"	0.23236
"326"	0.81696
"327"	0.06
"328"	0.03312
"329"	0.79596
"330"	0.2146
"331"	0.089
"332"	4e-05
"333"	0.52552
"334"	0.84656
"335"	0.48744
"336"	0.03236
"337"	0.04748
"338"	0.22524
"339"	4e-05
"340"	0.7606
"341"	0.31092
"342"	0.53088
"343"	0.45356
"344"	0.06572
"345"	0.41968
"346"	0.43736
"347"	0.54288
"348"	0.96148
"349"	0.14648
"350"	0.62136
"351"	0.18352
"352"	0.95056
"353"	0.60744
"354"	0.4916
"355"	0.00024
"356"	0.00064
"357"	0.0242
"358"	0.06728
"359"	0.0786
"360"	0.36288
"361"	0.79708
"362"	0.8338
"363"	0.6536
"364"	0.00336
"365"	0.15472
"366"	0.05372
"367"	0.4158
"368"	0.4378
"369"	0.53536
"370"	0.09436
"371"	0.33328
"372"	0.0142
"373"	0.50068
"374"	0.72056
"375"	0.00688
"376"	0.34508
"377"	0.0858
"378"	0.38748
"379"	0.69108
"380"	0.00724
"381"	0.03948
"382"	0.81136
"383"	0.09352
"384"	0.30484
"385"	0.07996
"386"	0.09692
"387"	0.00036
"388"	0.35568
"389"	0.4094
"390"	0.7396
"391"	0.01392
"392"	0.99944
"393"	0.11212
"394"	0.00056
"395"	0.76376
"396"	0.44784
"397"	0.64144
"398"	0.264
"399"	0.01888
"400"	0.9866
"401"	0.037
"402"	0.0644
"403"	0.00788
"404"	0.76004
"405"	0.70164
"406"	0.11032
"407"	0.04104
"408"	0.00836
"409"	0.22472
"410"	0.00868
"411"	0.15312
"412"	0.16676
"413"	0.08952
"414"	0.73408
"415"	0.77736
"416"	4e-05
"417"	0.80372
"418"	0.20108
"419"	0.0686
"420"	0.21476
"421"	0.5906
"422"	0.17464
"423"	0.5062
"424"	0.96196
"425"	0.62976
"426"	0.81276
"427"	0.66964
"428"	0.39016
"429"	0.49564
"430"	0.8832
"431"	0.0054
"432"	0.29168
"433"	0.26212
"434"	0.471
"435"	0.56964
"436"	0.35752
"437"	4e-05
"438"	0.09568
"439"	0.04444
"440"	0.79312
"441"	0.70876
"442"	0.42004
"443"	0.00064
"444"	0.04944
"445"	0.8288
"446"	0.00036
"447"	0.0166
"448"	0.25168
"449"	0.66124
"450"	0.53808
"451"	4e-05
"452"	0.6254
"453"	0.5514
"454"	0.00968
"455"	0.15412
"456"	0.54148
"457"	0.65272
"458"	0.51104
"459"	0.33476
"460"	0.0034
"461"	0.49472
"462"	0.12636
"463"	0.00736
"464"	0.02796
"465"	0.07984
"466"	0.05996
"467"	0.00296
"468"	0.87876
"469"	0.00932
"470"	0.10372
"471"	0.40264
"472"	0.7782
"473"	0.70244
"474"	0.72588
"475"	0.0024
"476"	0.70764
"477"	0.23104
"478"	0.00664
"479"	0.41316
"480"	0.1346
"481"	0.55636
"482"	0.00692
"483"	0.70368
"484"	0.00692
"485"	0.58216
"486"	0.48076
"487"	0.17084
"488"	0.19192
"489"	0.05292
"490"	0.17188
"491"	0.7474
"492"	0.1948
"493"	0.10916
"494"	0.13236
"495"	0.90532
"496"	0.99408
"497"	0.6372
"498"	0.87964
"499"	0.04824
"500"	0.728
